Deduped.author.names,Author.Keywords,Year
"Huang, J.",logistical networking,2005
"Huang, J.",visibility culling,2005
"Huang, J.",volume rendering,2005
"Huang, J.",multiresolution rendering,2005
"Johnson, C.R.",large data visualization,2005
"Johnson, C.R.",distributed storage,2005
"Johnson, C.R.",logistical networking,2005
"Johnson, C.R.",visibility culling,2005
"Johnson, C.R.",volume rendering,2005
"Johnson, C.R.",multiresolution rendering,2005
"Atchley, S.",large data visualization,2005
"Atchley, S.",distributed storage,2005
"Atchley, S.",logistical networking,2005
"Atchley, S.",visibility culling,2005
"Atchley, S.",volume rendering,2005
"Atchley, S.",multiresolution rendering,2005
"Rafiei, D.",visualizing the Web,2005
"Rafiei, D.",large network visualization,2005
"Rafiei, D.",network sampling,2005
"Moberts, B.",Diffusion Tensor Imaging,2005
"Moberts, B.",Fiber tracking,2005
"Moberts, B.",Clustering,2005
"Moberts, B.",Clustering Validation,2005
"Moberts, B.",External Indices,2005
"Vilanova, A.",Diffusion Tensor Imaging,2005
"Vilanova, A.",Fiber tracking,2005
"Vilanova, A.",Clustering,2005
"Vilanova, A.",Clustering Validation,2005
"Vilanova, A.",External Indices,2005
"van Wijk, J.J.",Diffusion Tensor Imaging,2005
"van Wijk, J.J.",Fiber tracking,2005
"van Wijk, J.J.",Clustering,2005
"van Wijk, J.J.",Clustering Validation,2005
"van Wijk, J.J.",External Indices,2005
"Wiley, D.F.",morphometrics,2005
"Wiley, D.F.",morphing,2005
"Wiley, D.F.",surface blending,2005
"Wiley, D.F.",merging,2005
"Wiley, D.F.",warping,2005
"Wiley, D.F.",distance fields,2005
"Wiley, D.F.",extremal surface,2005
"Amenta, N.",morphometrics,2005
"Amenta, N.",morphing,2005
"Amenta, N.",surface blending,2005
"Amenta, N.",merging,2005
"Amenta, N.",warping,2005
"Amenta, N.",distance fields,2005
"Amenta, N.",extremal surface,2005
"Alcantara, D.A.",morphometrics,2005
"Alcantara, D.A.",morphing,2005
"Alcantara, D.A.",surface blending,2005
"Alcantara, D.A.",merging,2005
"Alcantara, D.A.",warping,2005
"Alcantara, D.A.",distance fields,2005
"Alcantara, D.A.",extremal surface,2005
"Ghosh, D.",morphometrics,2005
"Ghosh, D.",morphing,2005
"Ghosh, D.",surface blending,2005
"Ghosh, D.",merging,2005
"Ghosh, D.",warping,2005
"Ghosh, D.",distance fields,2005
"Ghosh, D.",extremal surface,2005
"Kil, Y.J.",morphometrics,2005
"Kil, Y.J.",morphing,2005
"Kil, Y.J.",surface blending,2005
"Kil, Y.J.",merging,2005
"Kil, Y.J.",warping,2005
"Kil, Y.J.",distance fields,2005
"Kil, Y.J.",extremal surface,2005
"Delson, E.",morphometrics,2005
"Delson, E.",morphing,2005
"Delson, E.",surface blending,2005
"Delson, E.",merging,2005
"Delson, E.",warping,2005
"Delson, E.",distance fields,2005
"Delson, E.",extremal surface,2005
"Harcourt-Smith, W.",morphometrics,2005
"Harcourt-Smith, W.",morphing,2005
"Harcourt-Smith, W.",surface blending,2005
"Harcourt-Smith, W.",merging,2005
"Harcourt-Smith, W.",warping,2005
"Harcourt-Smith, W.",distance fields,2005
"Harcourt-Smith, W.",extremal surface,2005
"Rohlf, F.J.",morphometrics,2005
"Rohlf, F.J.",morphing,2005
"Rohlf, F.J.",surface blending,2005
"Rohlf, F.J.",merging,2005
"Rohlf, F.J.",warping,2005
"Rohlf, F.J.",distance fields,2005
"Rohlf, F.J.",extremal surface,2005
"St John, K.",morphometrics,2005
"St John, K.",morphing,2005
"St John, K.",surface blending,2005
"St John, K.",merging,2005
"St John, K.",warping,2005
"St John, K.",distance fields,2005
"St John, K.",extremal surface,2005
"Hamann, B.",morphometrics,2005
"Hamann, B.",morphing,2005
"Hamann, B.",surface blending,2005
"Hamann, B.",merging,2005
"Hamann, B.",warping,2005
"Hamann, B.",distance fields,2005
"Hamann, B.",extremal surface,2005
"Lu, A.",Volume Illustration,2005
"Lu, A.",Example-based Rendering,2005
"Lu, A.",Wang Cubes,2005
"Lu, A.",Texture Synthesis,2005
"Lu, A.",Color Transfer,2005
"Ebert, D.S.",Volume Illustration,2005
"Ebert, D.S.",Example-based Rendering,2005
"Ebert, D.S.",Wang Cubes,2005
"Ebert, D.S.",Texture Synthesis,2005
"Ebert, D.S.",Color Transfer,2005
"Klein, T.",Volume Raycasting,2005
"Klein, T.",Programmable Graphics Hardware,2005
"Klein, T.",Frame-to-Frame Coherence,2005
"Klein, T.",Space Leaping,2005
"Strengert, M.",Volume Raycasting,2005
"Strengert, M.",Programmable Graphics Hardware,2005
"Strengert, M.",Frame-to-Frame Coherence,2005
"Strengert, M.",Space Leaping,2005
"Stegmaier, S.",Volume Raycasting,2005
"Stegmaier, S.",Programmable Graphics Hardware,2005
"Stegmaier, S.",Frame-to-Frame Coherence,2005
"Stegmaier, S.",Space Leaping,2005
"Ertl, T.",Volume Raycasting,2005
"Ertl, T.",Programmable Graphics Hardware,2005
"Ertl, T.",Frame-to-Frame Coherence,2005
"Ertl, T.",Space Leaping,2005
"Wilson, A.",tensor field,2005
"Wilson, A.",stress tensor,2005
"Wilson, A.",streamlines,2005
"Wilson, A.",controlled density streamlines,2005
"Wilson, A.",crack propagation,2005
"Brannon, R.",tensor field,2005
"Brannon, R.",stress tensor,2005
"Brannon, R.",streamlines,2005
"Brannon, R.",controlled density streamlines,2005
"Brannon, R.",crack propagation,2005
"Weinkauf, T.",tensor field,2005
"Weinkauf, T.",stress tensor,2005
"Weinkauf, T.",streamlines,2005
"Weinkauf, T.",controlled density streamlines,2005
"Weinkauf, T.",crack propagation,2005
"Theisel, H.",tensor field,2005
"Theisel, H.",stress tensor,2005
"Theisel, H.",streamlines,2005
"Theisel, H.",controlled density streamlines,2005
"Theisel, H.",crack propagation,2005
Kuangyu Shi,tensor field,2005
Kuangyu Shi,stress tensor,2005
Kuangyu Shi,streamlines,2005
Kuangyu Shi,controlled density streamlines,2005
Kuangyu Shi,crack propagation,2005
"Hege, H.-C.",tensor field,2005
"Hege, H.-C.",stress tensor,2005
"Hege, H.-C.",streamlines,2005
"Hege, H.-C.",controlled density streamlines,2005
"Hege, H.-C.",crack propagation,2005
"Seidel, H.-P.",tensor field,2005
"Seidel, H.-P.",stress tensor,2005
"Seidel, H.-P.",streamlines,2005
"Seidel, H.-P.",controlled density streamlines,2005
"Seidel, H.-P.",crack propagation,2005
"Theisel, H.",flow visualization,2005
"Theisel, H.",vortex core lines,2005
"Theisel, H.",bifurcations,2005
"Sahner, J.",flow visualization,2005
"Sahner, J.",vortex core lines,2005
"Sahner, J.",bifurcations,2005
"Weinkauf, T.",flow visualization,2005
"Weinkauf, T.",vortex core lines,2005
"Weinkauf, T.",bifurcations,2005
"Hege, H.-C.",flow visualization,2005
"Hege, H.-C.",vortex core lines,2005
"Hege, H.-C.",bifurcations,2005
"Seidel, H.-P.",flow visualization,2005
"Seidel, H.-P.",vortex core lines,2005
"Seidel, H.-P.",bifurcations,2005
"Tory, M.",visualization,2005
"Tory, M.",2D/3D combination display,2005
"Tory, M.",user study,2005
"Tory, M.",experiment,2005
"Tory, M.",eyegaze analysis,2005
"Atkins, M.S.",visualization,2005
"Atkins, M.S.",2D/3D combination display,2005
"Atkins, M.S.",user study,2005
"Atkins, M.S.",experiment,2005
"Atkins, M.S.",eyegaze analysis,2005
"Kirkpatrick, A.E.",visualization,2005
"Kirkpatrick, A.E.",2D/3D combination display,2005
"Kirkpatrick, A.E.",user study,2005
"Kirkpatrick, A.E.",experiment,2005
"Kirkpatrick, A.E.",eyegaze analysis,2005
"Nicolaou, M.",visualization,2005
"Nicolaou, M.",2D/3D combination display,2005
"Nicolaou, M.",user study,2005
"Nicolaou, M.",experiment,2005
"Nicolaou, M.",eyegaze analysis,2005
Guang-Zhong Yang,visualization,2005
Guang-Zhong Yang,2D/3D combination display,2005
Guang-Zhong Yang,user study,2005
Guang-Zhong Yang,experiment,2005
Guang-Zhong Yang,eyegaze analysis,2005
"Wiebel, A.",3D Vector Field Visualization,2005
"Wiebel, A.",Time-Varying Data Visualization,2005
"Wiebel, A.",Flow Visualization,2005
"Wiebel, A.",Vector/Tensor Visualization,2005
"Scheuermann, G.",3D Vector Field Visualization,2005
"Scheuermann, G.",Time-Varying Data Visualization,2005
"Scheuermann, G.",Flow Visualization,2005
"Scheuermann, G.",Vector/Tensor Visualization,2005
"Mebarki, A.",Streamline placement,2005
"Mebarki, A.",farthest point seeding,2005
"Mebarki, A.",Delaunay triangulation,2005
"Mebarki, A.",variable density,2005
"Mebarki, A.",multiresolution,2005
"Alliez, P.",Streamline placement,2005
"Alliez, P.",farthest point seeding,2005
"Alliez, P.",Delaunay triangulation,2005
"Alliez, P.",variable density,2005
"Alliez, P.",multiresolution,2005
"Devillers, O.",Streamline placement,2005
"Devillers, O.",farthest point seeding,2005
"Devillers, O.",Delaunay triangulation,2005
"Devillers, O.",variable density,2005
"Devillers, O.",multiresolution,2005
"Blaas, J.",diffusion tensor imaging,2005
"Blaas, J.",tractography,2005
"Blaas, J.",white matter,2005
"Botha, C.P.",diffusion tensor imaging,2005
"Botha, C.P.",tractography,2005
"Botha, C.P.",white matter,2005
"Peters, B.",diffusion tensor imaging,2005
"Peters, B.",tractography,2005
"Peters, B.",white matter,2005
"Vos, F.M.",diffusion tensor imaging,2005
"Vos, F.M.",tractography,2005
"Vos, F.M.",white matter,2005
"Post, F.H.",diffusion tensor imaging,2005
"Post, F.H.",tractography,2005
"Post, F.H.",white matter,2005
"Schlosser, G.",Volume Rendering,2005
"Schlosser, G.",Quadratic Super-Splines,2005
"Schlosser, G.",Shear-Warp Algorithm,2005
"Schlosser, G.",Hierarchical Data Encoding,2005
"Hesser, J.",Volume Rendering,2005
"Hesser, J.",Quadratic Super-Splines,2005
"Hesser, J.",Shear-Warp Algorithm,2005
"Hesser, J.",Hierarchical Data Encoding,2005
"Zeilfelder, F.",Volume Rendering,2005
"Zeilfelder, F.",Quadratic Super-Splines,2005
"Zeilfelder, F.",Shear-Warp Algorithm,2005
"Zeilfelder, F.",Hierarchical Data Encoding,2005
"Rossl, C.",Volume Rendering,2005
"Rossl, C.",Quadratic Super-Splines,2005
"Rossl, C.",Shear-Warp Algorithm,2005
"Rossl, C.",Hierarchical Data Encoding,2005
"Nurnberger, G.",Volume Rendering,2005
"Nurnberger, G.",Quadratic Super-Splines,2005
"Nurnberger, G.",Shear-Warp Algorithm,2005
"Nurnberger, G.",Hierarchical Data Encoding,2005
"Seidel, H.-P.",Volume Rendering,2005
"Seidel, H.-P.",Quadratic Super-Splines,2005
"Seidel, H.-P.",Shear-Warp Algorithm,2005
"Seidel, H.-P.",Hierarchical Data Encoding,2005
"MÃƒÂ¤nner, R.",Volume Rendering,2005
"MÃƒÂ¤nner, R.",Quadratic Super-Splines,2005
"MÃƒÂ¤nner, R.",Shear-Warp Algorithm,2005
"MÃƒÂ¤nner, R.",Hierarchical Data Encoding,2005
"Schroeder, W.J.",finite element,2005
"Schroeder, W.J.",basis function,2005
"Schroeder, W.J.",tessellation,2005
"Schroeder, W.J.",framework,2005
"Bertel, F.",finite element,2005
"Bertel, F.",basis function,2005
"Bertel, F.",tessellation,2005
"Bertel, F.",framework,2005
"Malaterre, M.",finite element,2005
"Malaterre, M.",basis function,2005
"Malaterre, M.",tessellation,2005
"Malaterre, M.",framework,2005
"Thompson, D.",finite element,2005
"Thompson, D.",basis function,2005
"Thompson, D.",tessellation,2005
"Thompson, D.",framework,2005
"Pebay, P.P.",finite element,2005
"Pebay, P.P.",basis function,2005
"Pebay, P.P.",tessellation,2005
"Pebay, P.P.",framework,2005
"O'Bara, R.",finite element,2005
"O'Bara, R.",basis function,2005
"O'Bara, R.",tessellation,2005
"O'Bara, R.",framework,2005
Saurabh Tendulkar,finite element,2005
Saurabh Tendulkar,basis function,2005
Saurabh Tendulkar,tessellation,2005
Saurabh Tendulkar,framework,2005
"de Corral, J.",Mass Spectrometry,2005
"de Corral, J.",Terrain Rendering,2005
"de Corral, J.",GPU Rendering,2005
"Pfister, H.",Mass Spectrometry,2005
"Pfister, H.",Terrain Rendering,2005
"Pfister, H.",GPU Rendering,2005
"Laney, D.",volume rendering,2005
"Laney, D.",hardware acceleration,2005
"Callahan, S.P.",volume rendering,2005
"Callahan, S.P.",hardware acceleration,2005
"Max, N.",volume rendering,2005
"Max, N.",hardware acceleration,2005
"Silva, C.T.",volume rendering,2005
"Silva, C.T.",hardware acceleration,2005
"Langer, S.",volume rendering,2005
"Langer, S.",hardware acceleration,2005
"Frank, R.",volume rendering,2005
"Frank, R.",hardware acceleration,2005
Xiaoru Yuan,Volume Rendering,2005
Xiaoru Yuan,High Dynamic Range,2005
Xiaoru Yuan,Focus+Context Techniques,2005
Xiaoru Yuan,User Interfaces,2005
Xiaoru Yuan,Transfer Function Design,2005
Xiaoru Yuan,Non-linear Magnification,2005
"Nguyen, M.Z.",Volume Rendering,2005
"Nguyen, M.Z.",High Dynamic Range,2005
"Nguyen, M.Z.",Focus+Context Techniques,2005
"Nguyen, M.Z.",User Interfaces,2005
"Nguyen, M.Z.",Transfer Function Design,2005
"Nguyen, M.Z.",Non-linear Magnification,2005
Baoquan Chen,Volume Rendering,2005
Baoquan Chen,High Dynamic Range,2005
Baoquan Chen,Focus+Context Techniques,2005
Baoquan Chen,User Interfaces,2005
Baoquan Chen,Transfer Function Design,2005
Baoquan Chen,Non-linear Magnification,2005
"Porter, D.H.",Volume Rendering,2005
"Porter, D.H.",High Dynamic Range,2005
"Porter, D.H.",Focus+Context Techniques,2005
"Porter, D.H.",User Interfaces,2005
"Porter, D.H.",Transfer Function Design,2005
"Porter, D.H.",Non-linear Magnification,2005
"Vega-Higuera, F.",volume visualization,2005
"Vega-Higuera, F.",volume splatting,2005
"Vega-Higuera, F.",neurovascular structures,2005
"Vega-Higuera, F.",segmented data,2005
"Hastreiter, P.",volume visualization,2005
"Hastreiter, P.",volume splatting,2005
"Hastreiter, P.",neurovascular structures,2005
"Hastreiter, P.",segmented data,2005
"Fahlbusch, R.",volume visualization,2005
"Fahlbusch, R.",volume splatting,2005
"Fahlbusch, R.",neurovascular structures,2005
"Fahlbusch, R.",segmented data,2005
"Greiner, G.",volume visualization,2005
"Greiner, G.",volume splatting,2005
"Greiner, G.",neurovascular structures,2005
"Greiner, G.",segmented data,2005
"Hlawitschka, M.",Higher order tensors,2005
"Hlawitschka, M.",spherical harmonics,2005
"Hlawitschka, M.",tensor lines,2005
"Hlawitschka, M.",tractography,2005
"Hlawitschka, M.",vector/tensor visualization,2005
"Hlawitschka, M.",visualization in medicine,2005
"Hlawitschka, M.",DT-MRI,2005
"Scheuermann, G.",Higher order tensors,2005
"Scheuermann, G.",spherical harmonics,2005
"Scheuermann, G.",tensor lines,2005
"Scheuermann, G.",tractography,2005
"Scheuermann, G.",vector/tensor visualization,2005
"Scheuermann, G.",visualization in medicine,2005
"Scheuermann, G.",DT-MRI,2005
"Mallo, O.",Field lines,2005
"Mallo, O.",illumination,2005
"Mallo, O.",vector field visualization,2005
"Mallo, O.",texture mapping,2005
"Mallo, O.",graphics hardware,2005
"Peikert, R.",Field lines,2005
"Peikert, R.",illumination,2005
"Peikert, R.",vector field visualization,2005
"Peikert, R.",texture mapping,2005
"Peikert, R.",graphics hardware,2005
"Sigg, C.",Field lines,2005
"Sigg, C.",illumination,2005
"Sigg, C.",vector field visualization,2005
"Sigg, C.",texture mapping,2005
"Sigg, C.",graphics hardware,2005
"Sadlo, F.",Field lines,2005
"Sadlo, F.",illumination,2005
"Sadlo, F.",vector field visualization,2005
"Sadlo, F.",texture mapping,2005
"Sadlo, F.",graphics hardware,2005
"Svakhine, N.",interactive volume illustration,2005
"Svakhine, N.",flow visualization,2005
"Svakhine, N.",non-photorealistic rendering,2005
"Svakhine, N.",photographic techniques,2005
Yun Jang,interactive volume illustration,2005
Yun Jang,flow visualization,2005
Yun Jang,non-photorealistic rendering,2005
Yun Jang,photographic techniques,2005
"Ebert, D.S.",interactive volume illustration,2005
"Ebert, D.S.",flow visualization,2005
"Ebert, D.S.",non-photorealistic rendering,2005
"Ebert, D.S.",photographic techniques,2005
"Gaither, K.",interactive volume illustration,2005
"Gaither, K.",flow visualization,2005
"Gaither, K.",non-photorealistic rendering,2005
"Gaither, K.",photographic techniques,2005
"Joshi, A.",Flow visualization,2005
"Joshi, A.",Non-photorealistic rendering,2005
"Joshi, A.",time-varying data,2005
"Joshi, A.",illustration,2005
"Rheingans, P.",Flow visualization,2005
"Rheingans, P.",Non-photorealistic rendering,2005
"Rheingans, P.",time-varying data,2005
"Rheingans, P.",illustration,2005
"Fischer, J.",illustrative rendering,2005
"Fischer, J.",non-photorealistic rendering,2005
"Fischer, J.",transparency,2005
"Fischer, J.",indirect volume rendering,2005
"Fischer, J.",hatching,2005
"Fischer, J.",shading language,2005
"Bartz, D.",illustrative rendering,2005
"Bartz, D.",non-photorealistic rendering,2005
"Bartz, D.",transparency,2005
"Bartz, D.",indirect volume rendering,2005
"Bartz, D.",hatching,2005
"Bartz, D.",shading language,2005
"Strasser, W.",illustrative rendering,2005
"Strasser, W.",non-photorealistic rendering,2005
"Strasser, W.",transparency,2005
"Strasser, W.",indirect volume rendering,2005
"Strasser, W.",hatching,2005
"Strasser, W.",shading language,2005
"Callahan, S.P.",interactive volume rendering,2005
"Callahan, S.P.",multiresolution meshes,2005
"Callahan, S.P.",level-of-detail,2005
"Callahan, S.P.",tetrahedral meshes,2005
"Comba, J.L.D.",interactive volume rendering,2005
"Comba, J.L.D.",multiresolution meshes,2005
"Comba, J.L.D.",level-of-detail,2005
"Comba, J.L.D.",tetrahedral meshes,2005
"Shirley, P.",interactive volume rendering,2005
"Shirley, P.",multiresolution meshes,2005
"Shirley, P.",level-of-detail,2005
"Shirley, P.",tetrahedral meshes,2005
"Silva, C.T.",interactive volume rendering,2005
"Silva, C.T.",multiresolution meshes,2005
"Silva, C.T.",level-of-detail,2005
"Silva, C.T.",tetrahedral meshes,2005
"Matkovic, K.",Information visualization,2005
"Matkovic, K.",visual exploration,2005
"Matkovic, K.",simulation,2005
"Matkovic, K.",injection system,2005
"Jelovic, M.",Information visualization,2005
"Jelovic, M.",visual exploration,2005
"Jelovic, M.",simulation,2005
"Jelovic, M.",injection system,2005
"Juric, J.",Information visualization,2005
"Juric, J.",visual exploration,2005
"Juric, J.",simulation,2005
"Juric, J.",injection system,2005
"Konyha, Z.",Information visualization,2005
"Konyha, Z.",visual exploration,2005
"Konyha, Z.",simulation,2005
"Konyha, Z.",injection system,2005
"Gracanin, D.",Information visualization,2005
"Gracanin, D.",visual exploration,2005
"Gracanin, D.",simulation,2005
"Gracanin, D.",injection system,2005
Shyh-Kuang Ueng,Doppler radar,2005
Shyh-Kuang Ueng,volume rendering,2005
Shyh-Kuang Ueng,optical flow,2005
Shyh-Kuang Ueng,level of details,2005
Shyh-Kuang Ueng,vector field visualization,2005
Sheng-Chuan Wang,Doppler radar,2005
Sheng-Chuan Wang,volume rendering,2005
Sheng-Chuan Wang,optical flow,2005
Sheng-Chuan Wang,level of details,2005
Sheng-Chuan Wang,vector field visualization,2005
